CMPD_CHEMBLID,CANONICAL_SMILES,pKi
CHEMBL597201,NC(=N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CCc3ccccc3)cc1,6.124938737
CHEMBL36886,Cc1cc(OCCCON=C(N)N)cc(OS(=O)(=O)c2ccc(cc2S(=O)(=O)C)S(=O)(=O)C)c1,6.125518182
CHEMBL3289019,CC1CCC(CC1)NC(=O)c2cc(Oc3ccc(cc3)C(=N)N)cc(Oc4ccc(cc4)C(=N)N)c2,6.128427064
CHEMBL420963,CN(C)C(=O)c1cc(O)cc(Oc2nc(Oc3cccc(c3)C(=N)N)c(F)c(C)c2F)c1,6.13076828
CHEMBL368285,Nc1noc2ccc(cc12)n3nc(cc3C(=O)Nc4ccc(cc4F)c5ccncc5S(=O)(=O)N)C(F)(F)F,6.13076828
CHEMBL355969,NC(=N)c1ccc(\C=C/2\CCCCCCC\C(=C\c3ccc(cc3)C(=N)N)\C2=O)cc1,6.13076828
CHEMBL460143,CCOC(=O)CN(Cc1ccccc1)c2ccc3OC(C)(COc4ccc(cc4)C(=N)N)CN(C)c3c2,6.13076828
CHEMBL150434,NC(=N)c1ccc(\C=C\2/CCCCCCC\C(=C/c3ccc(cc3)C(=N)N)\C2=O)cc1,6.13667714
CHEMBL314591,CCN(CC)c1cccc(Oc2nc(Oc3cccc(c3)C(=N)N)c(F)c(C)c2F)c1,6.13667714
CHEMBL440109,CCOC(=O)c1cc2CC(C)(C)CNc2c(c1)S(=O)(=O)N[C@@H](Cc3nc4ccccc4s3)C(=O)N5CCC(CCF)CC5,6.140861703
CHEMBL1808948,CCOC(=O)CN(Cc1ccc(F)cc1)c2ccc3OC(C)(COc4ccc(cc4)C(=N)N)CN(C)c3c2,6.142667504
CHEMBL381148,NC(=N)c1ccc2[nH]c(nc2c1)c3ccccn3,6.142667504
CHEMBL3969379,CC1(C)C[C@@]1(O)C(=O)N2CCC[C@H]2C(=NCc3cc(Cl)ccc3CN)O,6.142667504
CHEMBL53848,Cc1cc(Br)c(O)c(c1)c2[nH]c3ccc(cc3c2CCc4ccccc4)C(=N)N,6.148741651
CHEMBL305809,CN(C)C(=O)c1cccc(Oc2nc(Oc3cc(ccc3O)C(=N)N)c4nc(C)n(Cc5ccccc5)c4n2)c1,6.148741651
CHEMBL3403471,CCOc1cc(OC(C)C)c(F)c(c1)C(Nc2ccc(cc2)C(=N)N)c3nc(c[nH]3)c4ccccc4C,6.148741651
CHEMBL43264,COC(=O)[C@H](Cc1cccc(c1)C(=N)N)[C@@H](Cc2ccccc2)NC(=O)c3ccc(cc3)c4ccccc4,6.149353765
CHEMBL47543,Nc1cc[n+](Cc2ccc(OCc3ccccc3)cc2)cc1,6.15490196
CHEMBL23252,Clc1ccc(cc1)S(=O)(=O)Nc2cccc(OCCNc3ccncc3)c2,6.15490196
CHEMBL227406,NC(=N)NCCC[C@H](NS(=O)(=O)c1cccc2ccccc12)C(=O)N3CCCCC3,6.15490196
CHEMBL34306,CC1=CC=C(NC(=O)c2ccccc2)C(=O)N1CC(=O)NCC3CCN(CC3)C(=N)N,6.161150909
CHEMBL423266,N[C@H](Cc1ccc(Cl)c(Cl)c1)C(=O)N2CCC[C@H]2C(=O)NCC3CCc4n[nH]cc4C3,6.161150909
CHEMBL1808948,CCOC(=O)CN(Cc1ccc(F)cc1)c2ccc3OC(C)(COc4ccc(cc4)C(=N)N)CN(C)c3c2,6.161150909
CHEMBL227171,CN1CCN(Cc2csc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc4ccc(Cl)cn4)c2Cl)CC1,6.167491087
CHEMBL309879,Cc1nccn1c2cccc(Oc3cc(cc(Oc4cc(ccc4O)C(=N)N)n3)C(=O)O)c2,6.167491087
CHEMBL506501,CC[C@H](C)[C@H](NS(=O)(=O)Cc1ccc(cc1)C(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)NCc2ccc(cc2)C(=N)N,6.167491087
CHEMBL2337669,CCOC(=O)C(=O)N(Cc1ccccc1)c2ccc3OC[C@@H](COc4ccc(cc4)C(=[NH2+])N)Oc3c2,6.170696227
CHEMBL370762,FC(F)(CNc1cccc2oc(Nc3cccc(Cl)c3)nc12)c4ccccn4,6.173925197
CHEMBL492342,NCCC(=O)Nc1cccc(c1)S(=O)(=O)N[C@@H](Cc2cccc(c2)C(=N)N)C(=O)N3CCC(CCCC(=O)N)CC3,6.173925197
CHEMBL512630,CCOC(=O)CCC(=O)N(Cc1ccccc1)c2ccc3OC(C)(COc4ccc(cc4)C(=N)N)CN(C)c3c2,6.173925197
CHEMBL1952403,CN1CC(C)(COc2ccc(cc2)C(=N)N)Oc3ccc(cc13)N(CC(=O)O)Cc4cccc(F)c4,6.173925197
CHEMBL2016865,NC(=N)NCc1cccc(C[C@H](NC(=O)[C@@H](CCCc2ccccc2)NS(=O)(=O)Cc3cccc(c3)C(=O)O)C(=O)NCc4ccc(cc4)C(=N)N)c1,6.175874166
CHEMBL1808949,CCOC(=O)CN(Cc1ccc(F)c(F)c1)c2ccc3OC(C)(COc4ccc(cc4)C(=N)N)CN(C)c3c2,6.180456064
CHEMBL542951,NC(=N)N1CCCC(CNC(=O)[C@H](Cc2c[nH]c3ccccc23)NS(=O)(=O)c4ccc5ccccc5c4)C1,6.180456064
CHEMBL28272,CC(=O)NCCC1CCN(CC1)C(=O)[C@H](Cc2nc3ccccc3s2)NS(=O)(=O)c4cccc5CC(C)(C)CNc45,6.184422252
CHEMBL109217,CC1=CC=C(NS(=O)(=O)Cc2cccc(c2)C(F)(F)F)C(=O)N1CC(=O)NC3CCc4nc(N)sc4C3,6.185752404
CHEMBL3245421,NC(=N)c1cccc(OCc2cc(COc3cccc(c3)C(=N)N)cc(COc4cccc(c4)C(=N)N)c2)c1,6.186419011
CHEMBL174829,CC(CN(C1CCN(CC1)C(=N)C)c2ccc3nc(C)n(Cc4ccc5ccc(cc5c4)C(=N)N)c3c2)C(=O)O,6.187086643
CHEMBL79828,Cc1cn(cn1)c2cccc(Oc3cc(cc(Oc4cc(ccc4O)C(=N)N)n3)C(=O)O)c2,6.187086643
CHEMBL332753,CC(NC(=O)CNC(=O)Nc1ccc(cc1)C(=N)N)c2ccc(N3CCOCC3)c(Br)c2,6.187086643
CHEMBL606961,CC(=O)N[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCn3ccnc3[N+](=O)[O-])B4O[C@@H]5CC6CC(C6(C)C)[C@]5(C)O4,6.187086643
CHEMBL45106,COC(=O)[C@H](Cc1cccc(c1)C(=N)N)[C@@H](CC2CCCCC2)NC(=O)c3ccc(cc3)c4cccc(CN)c4,6.187086643
CHEMBL332743,NC(=N)NOCCCOc1cc(Cl)cc(c1)C(=O)N2CCN(CC2)c3ccccn3,6.193820026
CHEMBL3403476,CCOc1cc(OC(C)C)c(F)c(c1)C(Nc2ccc(cc2)C(=N)N)c3nc(c[nH]3)c4ccc(OC)cc4,6.193820026
CHEMBL2086421,C[C@H](NC(=O)[C@H](CCC(=O)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nc2ccccc2s1,6.195860568
CHEMBL119411,Nc1ccc(C[C@H](NS(=O)(=O)c2cnccc2N[C@H](CO)Cc3ccccc3)C(=O)N4CCC(CCO)CC4)cc1,6.197910742
CHEMBL23252,Clc1ccc(cc1)S(=O)(=O)Nc2cccc(OCCNc3ccncc3)c2,6.199970641
CHEMBL26244,CN(CCOc1cccc(c1)N(C)S(=O)(=O)c2ccccc2)c3ccncc3,6.199970641
CHEMBL40704,Cc1cc(NS(=O)(=O)c2ccccc2)cc(OCCCN=C(N)N)c1,6.200659451
CHEMBL149410,NC(=N)c1ccc(\C=C\2/CC(C\C(=C/c3ccc(cc3)C(=N)N)\C2=O)c4ccccc4)cc1,6.200659451
CHEMBL151661,CCOC(=O)N1C\C(=C\c2ccc(cc2)C(=N)N)\C(=O)\C(=C\c3ccc(cc3)C(=N)N)\C1,6.200659451
CHEMBL390055,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c3scc(CN(C)C(=O)NCCC(=O)O)c3Cl,6.200659451
CHEMBL437546,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c3scc(CN(C)C(=N)N)c3Cl,6.200659451
CHEMBL117156,NC(=N)c1cccc(CNC(=O)CNS(=O)(=O)c2ccc3ccccc3c2)c1,6.200659451
CHEMBL333266,CCOC(=O)CN(C)c1c(F)c(Oc2cccc(c2)C3=NCCN3C)nc(Oc4cc(ccc4O)C(=N)N)c1F,6.200659451
CHEMBL307196,Cc1cc(C)cc(CNC(=O)c2cc3c(O)cccc3n2Cc4cccc(c4)C(=N)N)c1,6.207608311
CHEMBL459941,CN1CC(C)(COc2ccc(cc2)C(=N)N)Oc3ccc(cc13)N(Cc4ccccc4)C(=O)C(=O)O,6.207608311
CHEMBL1161279,NC(N)c1ccc(CC(=O)C(=O)O)cc1,6.207608311
CHEMBL307196,Cc1cc(C)cc(CNC(=O)c2cc3c(O)cccc3n2Cc4cccc(c4)C(=N)N)c1,6.207608311
CHEMBL209910,CC(C)c1cc(C(C)C)c(c(c1)C(C)C)S(=O)(=O)N[C@@H](Cc2cccc(c2)C(=N)N)C(=O)N3CCCN(CC3)C(=O)CCN=C(N)N,6.207608311
CHEMBL289331,COc1ccc2cc(ccc2c1)S(=O)(=O)NN(Cc3cccc(c3)C(=N)NO)C(=O)N4CCCCCC4,6.214670165
CHEMBL320233,CCS(=O)(=O)c1occ(c1)c2cc(cc3ccc(cc23)C(=N)N)C(=O)Nc4cccc(OC5CCCC5)c4,6.214670165
CHEMBL25068,CCc1nc2cc(OC3CCN(CC3)C(=N)C)ccc2n1C\C=C\c4cc(N)ccc4O,6.214670165
CHEMBL2315242,NC(=N)c1ccc(CNC(=O)[C@@H]2Cc3ccc(NC(=O)CN4CCN(CC4)CC(=O)Nc5cccc(C[C@@H](NS(=O)(=O)Cc6ccccc6)C(=O)N2)c5)cc3)cc1,6.218963061
CHEMBL106743,COC(=O)CN(CCCOc1ccc(cc1)c2ccccc2S(=O)(=O)N)c3cccc(c3)C(=N)N,6.22184875
CHEMBL444074,Cc1cc(C(=O)Nc2ccc(cc2)c3ccccc3)n(n1)c4cccc(c4)C(=N)N,6.22184875
CHEMBL72514,COC(=O)CC1(CC(=NO1)c2cccc(c2)C(=N)N)C(=O)Nc3ccc(cc3)c4ccccc4S(=O)(=O)C,6.22184875
CHEMBL162929,CC(C)N(C)C(=O)[C@H](Cc1ccc(CN)cc1)NS(=O)(=O)c2ccc3ccccc3c2,6.22184875
CHEMBL1202125,NC(C(c1ccccc1)c2ccccc2)C(=O)N3CCC[C@H]3C(=O)NC(CCCN=C(N)N)C(=O)CCC(=O)N4CCCCC4,6.22184875
CHEMBL3423014,C[C@@H](N)C(=O)N1CCC[C@H]1C(=O)NCc2ccc(cc2)C(=N)N,6.22184875
CHEMBL333270,Nc1noc2ccc(cc12)n3nnnc3C(=O)Nc4ccc(cc4F)c5ccccc5S(=O)(=O)N,6.22184875
CHEMBL210815,NCCCC1CCN(CC1)C(=O)[C@H](Cc2cccc(c2)C(=N)N)NS(=O)(=O)c3ccc4ccccc4c3,6.22184875
CHEMBL179665,Nc1noc2ccc(cc12)n3nc(cc3C(=O)Nc4ccc(cc4F)n5ccnc5CN6CCCC6)C(F)(F)F,6.22184875
CHEMBL346825,Cc1cn(c2cccc(c2)C(=N)N)c(n1)C(=O)Nc3ccc(cc3)c4ccccc4S(=O)(=O)N,6.22184875
CHEMBL151293,COC(=O)C1C\C(=C\c2ccc(cc2)C(=N)N)\C(=O)\C(=C\c3ccc(cc3)C(=N)N)\C1,6.22184875
CHEMBL558198,CN(C)Cc1nccn1c2ccc(NC(=O)c3cc(nn3c4ccc5onc(N)c5c4)C(F)(F)F)c(F)c2,6.22184875
CHEMBL361607,NC(=N)c1ccc2[nH]cc(C(Cc3ccccc3)C(=O)Nc4ccc(cc4)c5ccccc5S(=O)(=O)N)c2c1,6.22184875
CHEMBL298415,NC(=N)c1ccc(Oc2cccc(Oc3ccc(cc3)C(=N)N)n2)cc1,6.22184875
CHEMBL498875,COC(=O)CCCC1CCN(CC1)C(=O)[C@H](Cc2cccc(c2)C(=N)N)NS(=O)(=O)c3cccc(NC(=O)CCN)c3,6.22184875
CHEMBL607012,CC(=O)N[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCNc3ncccn3)B4O[C@@H]5CC6CC(C6(C)C)[C@]5(C)O4,6.22184875
CHEMBL39078,N\C(=N/O)\c1cccc(CN(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N4CCCCCC4)c1,6.229147988
CHEMBL367725,CC(=N)N1CCC(CC1)Oc2ccc3nc(CCC(=O)N)n(Cc4ccc5ccc(cc5c4)C(=N)N)c3c2,6.229147988
CHEMBL3632872,NC(=N)c1ccc(cc1)[C@H]2[C@@H]3[C@H](C4CCCN24)C(=O)N(Cc5cc(F)cc(F)c5)C3=O,6.229147988
CHEMBL288539,Cc1nc(ccc1C(=O)N[C@@H](CCCCN)B2O[C@@H]3CC4CC(C4(C)C)[C@]3(C)O2)c5ccccc5,6.236572006
CHEMBL379958,NC(=N)NCCC(=O)N1CCN(CC1)C(=O)[C@H](Cc2cccc(c2)C(=N)N)NS(=O)(=O)c3ccc(cc3)c4ccccc4,6.236572006
CHEMBL226616,CCN(Cc1csc(C(=O)Nc2c(OC)cc(Cl)cc2C(=O)Nc3ccc(Cl)cn3)c1Cl)C4=NC(C)CO4,6.236572006
CHEMBL273388,CCNc1ccc(cc1)[C@H](NS(=O)(=O)c2cnccc2N[C@H](CO)Cc3ccccc3)C(=O)N4CCC(CCF)CC4,6.240332155
CHEMBL3666822,NC(=N)c1ccc(CNC(=O)[C@@H]2Cc3cccc(CNC(=O)Cc4ccccc4CC(=O)NCc5cccc(C[C@@H](NS(=O)(=O)Cc6ccccc6)C(=O)N2)c5)c3)cc1,6.240332155
CHEMBL3666822,NC(=N)c1ccc(CNC(=O)[C@@H]2Cc3cccc(CNC(=O)Cc4ccccc4CC(=O)NCc5cccc(C[C@@H](NS(=O)(=O)Cc6ccccc6)C(=O)N2)c5)c3)cc1,6.240332155
CHEMBL22944,CNC(=O)C(=O)[C@H](CCCCN)NC(=O)CN(C)C(=O)c1ccccc1Sc2ccccc2C#N,6.244125144
CHEMBL3403474,CCOc1cc(OC(C)C)c(F)c(c1)C(Nc2ccc(cc2)C(=N)N)c3nc(c[nH]3)c4ccccc4OC,6.244125144
CHEMBL172413,NC(=N)c1ccc(cc1)n2ccc3ccc(NCc4ccc5ccc(cc5c4)C(=N)N)cc23,6.244125144
CHEMBL360313,CCOc1ccc(cc1OCC)C(Nc2ccc(cc2)C(=N)N)C(=O)NCc3ccccc3,6.244125144
CHEMBL299653,COC(=N)NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.247951552
CHEMBL111703,CC1=CC=C(NS(=O)(=O)Cc2cccc(c2)C(F)(F)F)C(=O)N1CC(=O)NCC3CCc4n[nH]cc4C3,6.250263684
CHEMBL244047,CN(C)CCSCc1csc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc3ccc(Cl)cc3)c1Cl,6.251811973
CHEMBL421272,CC(C)(C)OC(=O)N[C@H](C(C1CCCCC1)C2CCCCC2)C(=O)N3CCC[C@H]3C(=O)NCc4csc(N)c4,6.251811973
CHEMBL317059,ClC1=CN=C2N[C@@H](Cc3ccccc3)CNCCOc4ccc(Cl)cc4CNC(=O)CN1C2=O,6.251811973
CHEMBL298415,NC(=N)c1ccc(Oc2cccc(Oc3ccc(cc3)C(=N)N)n2)cc1,6.259637311
CHEMBL298415,NC(=N)c1ccc(Oc2cccc(Oc3ccc(cc3)C(=N)N)n2)cc1,6.259637311
CHEMBL366697,C[C@]12CC[C@H](CCc3ccccc3)C(=O)N1[C@@H](CS2)C(=O)NC(CCCN=C(N)N)C(=O)c4nc5ccccc5s4,6.259637311
CHEMBL242121,Clc1ccc(NC(=O)c2cc(Cl)ccc2NC(=O)c3scc(Cn4cccn4)c3Cl)cc1,6.259637311
CHEMBL508298,CO[C@H](COS(=O)(=O)[O-])C(=O)N[C@@H](C(C)C)C(=O)N1[C@H]2C[C@H](O)[C@@H](O)C[C@H]2C[C@H]1C(=O)NCCC3=CC[N+](=C(N)N)C3,6.259637311
CHEMBL193781,CC(=O)NCc1ccc(Cl)cc1CNC(=O)[C@@H]2CCCN2C(=O)C3(O)c4ccccc4c5ccccc35,6.259637311
CHEMBL206335,CN(C)Cc1nccn1c2ccc(NC(=O)c3cc(nn3c4ccc5onc(N)c5c4)C(F)(F)F)c(F)c2,6.26760624
CHEMBL558198,CN(C)Cc1nccn1c2ccc(NC(=O)c3cc(nn3c4ccc5onc(N)c5c4)C(F)(F)F)c(F)c2,6.26760624
CHEMBL558198,CN(C)Cc1nccn1c2ccc(NC(=O)c3cc(nn3c4ccc5onc(N)c5c4)C(F)(F)F)c(F)c2,6.26760624
CHEMBL206335,CN(C)Cc1nccn1c2ccc(NC(=O)c3cc(nn3c4ccc5onc(N)c5c4)C(F)(F)F)c(F)c2,6.26760624
CHEMBL178134,COc1cc([C@@H](Nc2ccc(cc2)C(=N)N)C(=O)N[C@H](C(=O)O)c3ccccc3)c(cc1OCc4ccccc4)S(=O)(=O)c5ccccc5,6.26760624
CHEMBL206335,CN(C)Cc1nccn1c2ccc(NC(=O)c3cc(nn3c4ccc5onc(N)c5c4)C(F)(F)F)c(F)c2,6.26760624
CHEMBL599647,CC[C@@H](C)[C@@H](N)C(=O)N1CCC[C@H]1C(=O)NCc2cccc(Cl)c2,6.26760624
CHEMBL206335,CN(C)Cc1nccn1c2ccc(NC(=O)c3cc(nn3c4ccc5onc(N)c5c4)C(F)(F)F)c(F)c2,6.26760624
CHEMBL558198,CN(C)Cc1nccn1c2ccc(NC(=O)c3cc(nn3c4ccc5onc(N)c5c4)C(F)(F)F)c(F)c2,6.26760624
CHEMBL206335,CN(C)Cc1nccn1c2ccc(NC(=O)c3cc(nn3c4ccc5onc(N)c5c4)C(F)(F)F)c(F)c2,6.26760624
CHEMBL159816,CS(=O)(=O)c1ccccc1c2ccc(NC(=O)c3conc3c4cccc(c4)C(=N)N)cc2,6.26760624
CHEMBL206335,CN(C)Cc1nccn1c2ccc(NC(=O)c3cc(nn3c4ccc5onc(N)c5c4)C(F)(F)F)c(F)c2,6.26760624
CHEMBL55035,NC(=N)c1ccc(\C=C/2\CCCC\C(=C\c3ccc(cc3)C(=N)N)\C2=O)cc1,6.27572413
CHEMBL541285,CN(C)c1cccc2c(cccc12)S(=O)(=O)NC(CCCN3CCN=C3N)C(=O)N4CCCCC4,6.27572413
CHEMBL48233,NC(=N)c1ccc(\C=C\2/CCCC\C(=C/c3ccc(cc3)C(=N)N)\C2=O)cc1,6.27572413
CHEMBL2159280,NC(=[NH2+])c1ccc(CNC(=O)[C@@H](COCc2ccccc2)NS(=O)(=O)c3cccc(c3)C(=[NH2+])N)cc1,6.27572413
CHEMBL55035,NC(=N)c1ccc(\C=C/2\CCCC\C(=C\c3ccc(cc3)C(=N)N)\C2=O)cc1,6.27572413
CHEMBL231393,CC(C)OC(=O)CS(=O)(=O)NC(CCc1cccc[n+]1[O-])C(=O)NCC(=O)NCc2cc(Cl)ccc2CN,6.27572413
CHEMBL352605,CC(C)(C)OC(=O)N[C@H](C(c1ccccc1)c2ccccc2)C(=O)N3CCC[C@H]3C(=O)NCC4CCc5n[nH]cc5C4,6.27572413
CHEMBL55035,NC(=N)c1ccc(\C=C/2\CCCC\C(=C\c3ccc(cc3)C(=N)N)\C2=O)cc1,6.27572413
CHEMBL3902337,C[C@@]1(CCCN1C(=O)[C@@H]2CCC(=N2)O)C(=NCc3cc(Cl)ccc3CN)O,6.279014256
CHEMBL176568,CC(=N)N1CCC(CC1)Oc2ccc3cc(C(=O)O)n(Cc4ccc5ccc(cc5c4)C(=N)N)c3c2,6.283996656
CHEMBL298526,NC(=N)NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.283996656
CHEMBL469090,NCCC1CCN(CC1)C(=O)[C@H](Cc2cccc(c2)C(=N)N)NS(=O)(=O)c3cccc(c3)C4CCC(=NC4)N,6.283996656
CHEMBL418427,CC1(C)OB(OC1(C)C)[C@H](CCCN=C(N)N)NC(=O)c2ccccc2,6.290730039
CHEMBL2016872,NC(=N)c1ccc(CNC(=O)[C@@H]2Cc3ccc(OCCCCOc4ccc(C[C@@H](NS(=O)(=O)Cc5ccccc5)C(=O)N2)cc4)cc3)cc1,6.292429824
CHEMBL226826,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c3scc(Cn4ccnc4)c3Cl,6.292429824
CHEMBL395754,Clc1ccc(NC(=O)c2cc(Cl)ccc2NC(=O)c3sc(Cn4ccnc4)cc3Cl)cc1,6.292429824
CHEMBL331908,Clc1ccc(C[C@@H](NS(=O)(=O)Cc2ccccc2)C(=O)N3CCC[C@H]3C(=O)NCc4ccncc4)cc1Cl,6.292429824
CHEMBL2016872,NC(=N)c1ccc(CNC(=O)[C@@H]2Cc3ccc(OCCCCOc4ccc(C[C@@H](NS(=O)(=O)Cc5ccccc5)C(=O)N2)cc4)cc3)cc1,6.292429824
CHEMBL2016872,NC(=N)c1ccc(CNC(=O)[C@@H]2Cc3ccc(OCCCCOc4ccc(C[C@@H](NS(=O)(=O)Cc5ccccc5)C(=O)N2)cc4)cc3)cc1,6.292429824
CHEMBL606956,CC(=O)N[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCn3ncnc3N)B4O[C@@H]5CC6CC(C6(C)C)[C@]5(C)O4,6.294992041
CHEMBL3289028,NC(=N)c1ccc(Oc2cc(Oc3ccc(cc3)C(=N)N)cc(c2)C(=O)N4CCC5CCCCC5C4)cc1,6.300162274
CHEMBL2375178,CC1(C)[C@@H]2C[C@H]3OB(O[C@@]3(C)[C@H]1C2)[C@H](CCCCN)NC(=O)Cn4nc(CC#N)nc4Cc5ccccc5,6.301029996
CHEMBL270837,NC(=N)N1CCC[C@@H](C[C@H](NC(=O)CN2CC(=O)N(CCCc3ccccc3)CC2=O)C(=O)c4nccs4)C1,6.301029996
CHEMBL317471,CC(C)OC(=O)CN(CCCc1ccc(cc1)c2ccccc2S(=O)(=O)N)c3cccc(c3)C(=N)N,6.301029996
CHEMBL323310,NC(=N)c1cccc(c1)C2=NOC(Cn3cnnn3)(C2)C(=O)Nc4ccc(cc4F)c5ccccc5S(=O)(=O)N,6.301029996
CHEMBL3115901,NC(=N)c1ccc(CNC(=O)[C@H](Cc2ccc(N)cc2)NC(=O)[C@@H](CC3CCCCC3)NCC(=O)O)cc1,6.301029996
CHEMBL103993,NC(=N)c1cccc(c1)N2CCCCN(C3CCN(CC3)S(=O)(=O)Cc4ccccc4)C2=O,6.301029996
CHEMBL1160792,NC(=N)c1cccc(c1)N2CCCCN(C3CCN(CC3)S(=O)(=O)Cc4ccccn4)C2=O,6.301029996
CHEMBL122222,COC(=O)c1cc(ccc1OCc2ccccc2)C(C)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,6.301029996
CHEMBL498660,CCCS(=O)(=O)N[C@H]([C@@H](C)CC)C(=O)N[C@@H](CCC(=O)N)C(=O)NCc1ccc(cc1)C(=N)N,6.301029996
CHEMBL371051,CN1CCN(CCCN(Cc2ccc3ccc(cc3c2)C(=N)N)C(=O)c4cccc5ccccc45)CC1,6.301029996
CHEMBL136986,NC(=N)c1ccc2[nH]cc(CC(=O)Nc3ccc(cc3Cl)c4ccccc4S(=O)(=O)N)c2c1,6.301029996
CHEMBL37454,CC1(C)CNc2c(C1)cc(CC(=O)O)cc2S(=O)(=O)N[C@@H](Cc3nc4ccccc4s3)C(=O)N5CCC(CCF)CC5,6.301029996
CHEMBL479742,NC(=N)c1ccc(cc1)[C@H]2C3C(C4CCCN24)C(=O)N(Cc5ccccc5F)C3=O,6.301029996
CHEMBL3594082,NC(=N)c1ccc(NCCCCCCCNc2ccc(cc2)C(=N)N)cc1,6.301899454
CHEMBL309931,NC(=N)N1CCCC(C[C@H](NC(=O)CN2CC(=O)N(CCCc3ccccc3)CC2=O)C(=O)c4nccs4)C1,6.305394801
CHEMBL79303,CN(C)C(=O)c1cccc(Oc2cc(cc(Oc3cc(ccc3O)C(=N)N)n2)C(=O)O)c1,6.30980392
CHEMBL166613,NC(=N)N1CCC(COc2cc(CO)cc(OS(=O)(=O)c3ccccc3Cl)c2)CC1,6.30980392
CHEMBL517269,CN1CC(C)(COc2ccc(cc2)C(=N)N)Oc3cc(ccc13)N(Cc4ccccc4)C(=O)CCC(=O)O,6.30980392
CHEMBL369480,CC(=N)N1CCC(CC1)N(CC(=O)N)c2ccc3nc(C)n(Cc4ccc5ccc(cc5c4)C(=N)N)c3c2,6.30980392
CHEMBL209963,CC(C)c1cc(C(C)C)c(c(c1)C(C)C)S(=O)(=O)N[C@@H](Cc2cccc(c2)C(=N)N)C(=O)N3CCCN(CC3)C(=O)CCN,6.30980392
CHEMBL107955,CCOC(=O)N1CCN(CC1)C(=O)[C@H](Cc2cccc(c2)C(=N)N)NS(=O)(=O)c3c(cc(cc3C(C)C)C(C)C)C(C)C,6.30980392
CHEMBL117147,CC1=CC=C(NS(=O)(=O)Cc2ccccc2)C(=O)N1CC(=O)NCc3cccc(CN)c3,6.30980392
CHEMBL107955,CCOC(=O)N1CCN(CC1)C(=O)[C@H](Cc2cccc(c2)C(=N)N)NS(=O)(=O)c3c(cc(cc3C(C)C)C(C)C)C(C)C,6.30980392
CHEMBL107955,CCOC(=O)N1CCN(CC1)C(=O)[C@H](Cc2cccc(c2)C(=N)N)NS(=O)(=O)c3c(cc(cc3C(C)C)C(C)C)C(C)C,6.30980392
CHEMBL193745,CC(C)CCN(Cc1ccc2ccc(cc2c1)C(=N)N)C(=O)c3ccc4ccccc4c3,6.313363731
CHEMBL328690,Cc1cc(CNC(=O)c2cc3c(O)cccc3n2Cc4cccc(c4)C(=N)N)cc(c1)C(F)(F)F,6.318758763
CHEMBL26400,CC(=O)N1CCC(CC1)Oc2ccc(NC\C=C\c3cc(ccc3O)C(=N)N)cc2C(F)(F)F,6.318758763
CHEMBL96484,OC(=O)CN[C@H](CC1CCCCC1)C(=O)N2CCC[C@H]2C(=O)NCC#Cc3c[nH]cn3,6.318758763
CHEMBL1808958,CCOC(=O)CN(Cc1cc(F)cc(F)c1)c2ccc3N(C)CC(C)(COc4ccc(cc4)C(=N)N)Oc3c2,6.318758763
CHEMBL544131,NC(=N)N1CCCC(CNC(=O)CNS(=O)(=O)c2ccc3ccccc3c2)C1,6.318758763
CHEMBL1808958,CCOC(=O)CN(Cc1cc(F)cc(F)c1)c2ccc3N(C)CC(C)(COc4ccc(cc4)C(=N)N)Oc3c2,6.318758763
CHEMBL24674,CCOC(=O)c1cc(NC\C=C\c2cccc(c2)C(=N)N)ccc1OC3CCN(CC3)C(=N)C,6.318758763
CHEMBL98856,NC(=N)NCCC[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc3ccccc3)NC(=O)CCCCCNC(=O)C1=O,6.325138859
CHEMBL226564,CCN(Cc1csc(C(=O)Nc2c(OC)cc(Cl)cc2C(=O)Nc3ccc(Cl)cn3)c1Cl)C4=NCCO4,6.327902142
CHEMBL119779,CC1=CC=C(NS(=O)(=O)Cc2ccccc2)C(=O)N1CC(=O)NCc3ccccc3N,6.327902142
CHEMBL121488,NC(=N)NOCCCOc1cc(Cl)cc(c1)C(=O)N2CCCCCC2,6.327902142
