id,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,pKi
CHEMBL120388,13.73432882,-4.275972285,13.73432882,0.012944569,0.281631636,586.705,550.417,586.2425331,220,0,0.244402388,-0.394232109,0.394232109,0.244402388,1.024390244,1.707317073,2.365853659,1.556538927,1368.753311,29.24406544,22.75477796,23.57127454,19.78435673,13.75599346,15.23915671,10.33617527,12.01857751,7.371121365,8.870292799,5.096166408,6.397961458,-3.41,1295000589,30.5463302,14.47234802,8.541985083,239.4108164,15.32322573,16.75454515,0,15.93047088,0,0,14.16893075,12.80821203,4.722094864,0,42.46456948,67.34801835,25.48319996,25.01070004,27.09969166,21.61785716,0,14.60598312,5.917906046,49.08327325,31.68777435,90.00148165,0,0,10.03888347,14.46821637,0,0,67.77005977,27.65947158,11.73512689,30.38936785,77.9528413,0,0,0,111.63,40.50596435,27.09969166,0,29.52847938,44.3362508,5.563451492,42.72552249,4.899909731,30.33183534,15.02286199,0,0,-4.275972285,0,0,0,0,0,0,53.81928043,55.87335852,0.4,41,3,8,0,1,1,2,1,3,6,3,11,13,0,1,1,4,3.724,152.989,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.187086643
CHEMBL27267,13.97763653,-4.037112619,13.97763653,0.012173342,0.267701152,626.849,584.513,626.2708958,232,0,0.314279884,-0.383176218,0.383176218,0.314279884,1.11627907,1.88372093,2.627906977,1.323325171,1530.205491,30.61430893,25.11113717,26.74413033,20.5427751,15.07504528,17.37470511,12.28171044,15.07931255,8.228868526,10.80163702,5.941514313,8.369615088,-3.22,3681691460,31.21252289,13.19015274,7.655620742,257.6305714,20.85027554,10.9373243,0,15.93047088,0,6.031114512,4.794537184,18.19631269,4.722094864,11.33678588,38.11294267,67.7024729,39.14460365,20.91163061,18.00687135,49.20237818,0,25.23956032,11.33289652,63.81264402,38.04057063,53.03564467,0,0,20.67246068,10.48192346,0,11.33678588,69.00560234,27.65947158,11.33289652,50.60475166,47.36005295,0,10.21662063,0,132.53,16.06513198,18.00687135,0,28.66958981,49.33669805,41.46335862,11.33678588,17.03264387,37.25557254,34.51993508,4.983978521,0,-2.556472853,0,0,0,0,0,0,27.8377811,72.71869175,0.516129032,43,4,10,0,2,2,2,1,3,7,4,12,10,0,1,1,5,4.1279,170.8466,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,7.187086643
CHEMBL3632873,13.94136753,0.004250283,13.94136753,0.004250283,0.575304724,416.569,384.313,416.2576116,162,0,0.228110909,-0.383682131,0.383682131,0.228110909,1.129032258,1.838709677,2.483870968,1.52948341,970.6613015,21.69794165,18.36870691,18.36870691,14.96923425,11.51602824,11.51602824,9.71740419,9.71740419,7.663086344,7.663086344,6.542020955,6.542020955,-2.66,18727941.71,20.2542812,7.791691719,3.263847962,184.2866246,10.63357721,5.835619786,0,5.907179729,0,0,15.10373052,0,0,0,68.44477802,36.43120868,36.15163643,5.917906046,4.794537184,11.74279952,5.409283606,9.799819462,23.48738562,51.35939654,6.544756406,71.28765809,0,0,5.733667477,0,0,0,40.17105704,11.33929359,23.16300174,49.42131295,54.59730362,0,0,0,73.42,0,4.794537184,0,23.83720749,30.32958906,12.1082079,23.96854623,0,18.19910121,60.04549627,11.14295108,0,0,0,0,0,0,0,0,0,64.33333333,0.461538462,31,3,5,0,3,3,2,0,2,3,2,5,5,0,3,3,5,3.78917,122.5251,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.187086643
CHEMBL370557,13.53887524,-0.790014015,13.53887524,0.165349794,0.53455751,431.54,402.308,431.2321252,166,0,0.242629106,-0.348584001,0.348584001,0.242629106,1.125,1.75,2.3125,1.514995688,1010.963818,22.50142475,18.19960493,18.19960493,15.55855065,10.98485205,10.98485205,8.206514404,8.206514404,6.164554495,6.164554495,4.419022492,4.419022492,-3.45,29898920.17,21.76960714,9.784873992,4.574990745,187.5906207,20.93434433,6.041840829,0,11.81435946,0,0,9.589074368,4.983978521,0,0,60.66367068,30.89228343,18.15659045,24.6078453,9.589074368,11.81435946,0,20.18465538,5.733667477,44.31172456,6.544756406,89.50574973,0,0,11.05045608,0,0,0,45.3106643,16.13383077,6.9237372,41.27430827,66.99099076,0,0,0,104.11,12.08368166,9.589074368,0,17.7322655,19.51033443,28.9355806,0,11.22722981,67.58740788,15.28474565,5.733667477,0,0,0,0,0,0,0,0,0,72,0.32,32,4,7,0,1,1,2,1,3,4,3,7,7,0,1,1,4,2.48472,122.6088,0,0,0,0,0,2,1,0,0,0,2,2,0,0,0,2,2,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.187086643
CHEMBL41938,13.96872232,-4.167906638,13.96872232,0.035466549,0.344392622,588.771,551.475,588.2240259,216,0,0.242882042,-0.391679546,0.391679546,0.242882042,1.275,2.025,2.725,1.463117362,1449.420452,28.49298858,22.95071668,24.58370984,19.0807799,13.80443357,16.1040934,11.6803823,14.47798441,7.884429881,10.43896674,5.71418021,8.191086397,-2.6,881794782.3,28.91170389,11.71490385,6.322245229,238.5992098,15.32322573,10.9373243,0,15.93047088,0,0,9.184952232,13.40177551,4.722094864,11.33678588,32.0465756,66.3421872,26.05509084,34.19310354,22.70927661,43.17126367,0,14.60598312,11.33289652,63.49578878,31.62564879,52.53272909,0,0,10.03888347,10.07780132,0,11.33678588,61.66609338,34.26635355,11.33289652,49.24446595,41.29368589,0,10.21662063,0,111.63,16.06513198,22.70927661,0,41.83785428,61.57601717,15.78007213,17.40315295,4.899909731,30.33183534,28.87033639,0,0,-2.724502747,0,0,0,0,0,0,40.80900977,57.91549298,0.517241379,40,3,8,0,2,2,2,1,3,7,3,11,9,0,1,1,5,4.2706,155.669,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7.193820026
CHEMBL3114558,12.75225009,-1.164191905,12.75225009,0.270120583,0.583318508,396.919,367.687,396.1928185,150,0,0.252229624,-0.382709059,0.382709059,0.252229624,1.407407407,2.111111111,2.740740741,2.089920769,690.0226029,20.18986997,16.08852377,16.84445271,12.64608427,9.09178568,9.469750153,7.855076341,8.291512121,4.724641689,4.959738792,2.988182615,3.182882841,-1.67,673032.9976,21.62806616,9.013510065,5.415599583,164.7898124,26.37368181,12.14580722,0,5.907179729,5.907179729,0,9.589074368,0,0,0,38.43851856,28.67462759,37.74641534,0,14.69560176,23.41529935,0,15.53348694,11.14865795,46.00653163,19.63426922,34.3486375,0,0,16.36724469,0,0,11.60093989,53.60087302,22.67858718,5.414990469,31.89811458,18.19910121,5.022633314,0,0,107.69,23.46797742,14.69560176,0,12.45193614,31.20165894,11.12690298,4.899909731,32.90394574,6.066367068,10.63357721,17.33460737,0,6.035858256,0,0,0,0,0,0,0,60.82525286,0.578947368,27,5,7,0,1,1,1,0,1,5,4,8,5,0,1,1,2,0.6223,105.0226,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.200659451
CHEMBL295709,12.81135783,-4.110918272,12.81135783,0.067762011,0.326376461,523.593,498.393,523.1195401,188,0,0.331485804,-0.468088222,0.468088222,0.331485804,0.942857143,1.485714286,2.057142857,1.663636353,1325.123317,25.80275414,18.93892098,20.57191414,16.42468927,10.39147526,13.35780176,7.727499883,11.09230437,5.232611854,7.915621099,3.397903619,5.296928673,-3.65,42497533.69,25.96350135,10.31278484,6.27468468,202.8200576,14.95356129,6.041840829,0,5.907179729,26.06826243,6.031114512,10.20382079,31.07432088,0,0,17.69618563,56.16358286,12.23214268,16.90076449,31.16153129,43.69394295,5.409283606,14.34409946,0,35.59818823,18.97134255,54.09438804,0,0,14.76097833,10.48192346,0,0,59.39187284,29.57798244,12.33302081,18.40509474,58.3219035,0,0,0,174.83,44.0483975,26.42466834,0,22.02310963,12.84164325,17.57315876,36.39820241,19.05647134,9.444189729,10.05365156,5.409283606,0,-8.136488407,0,0,0,0,0,0,49.43702149,58.03280025,0.285714286,35,4,12,0,1,1,2,0,2,8,4,14,6,0,1,1,3,1.35589,126.7534,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,3,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,7.200659451
CHEMBL552997,13.55940875,-4.100581866,13.55940875,0.012360634,0.120576037,662.838,624.534,662.2345103,242,0,0.261389211,-0.369987309,0.369987309,0.261389211,0.913043478,1.586956522,2.282608696,1.331433357,1931.665528,32.89876598,25.43989716,27.07289032,21.8918171,14.95759362,17.92392012,11.58709118,14.98347377,8.047037929,10.91359225,5.472452482,7.761407667,-4.46,12678248952,32.91909812,13.89424529,8.217422155,269.353524,15.95036581,6.041840829,5.959554569,15.93047088,10.02329115,0,14.92591565,16.83559397,4.722094864,0,60.16075511,84.83821045,25.32165549,9.790966951,21.63013115,48.37315131,5.409283606,14.9387932,11.65157352,42.01900985,24.35636408,102.122409,0,0,20.49464581,5.687386275,0,0,59.27834804,31.26194111,18.25092685,23.96854623,100.786473,0,10.77244843,0,174.55,31.99560287,21.63013115,0,28.08924919,30.88510698,29.17754317,18.19910121,53.43084628,31.18920547,14.76097833,11.14295108,0,-7.908204432,0,0,0,0,0,0,52.79005119,69.11815324,0.272727273,46,6,11,0,1,1,4,0,4,6,5,13,11,0,1,1,5,3.56029,179.4118,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7.200659451
CHEMBL118077,12.91230515,-0.662141859,12.91230515,0.160708249,0.598186546,428.964,399.732,428.1979038,160,0,0.242575303,-0.350222065,0.350222065,0.242575303,1.166666667,1.933333333,2.666666667,1.613986614,874.7617546,21.50986092,17.01962535,17.77555429,14.4904023,10.34362349,10.72158796,7.655385626,8.091821407,5.489223388,5.724320491,3.930005205,4.124705432,-2.41,6953835.104,22.27914114,10.56868141,5.594754081,182.1128171,21.68403329,6.041840829,0,11.81435946,0,0,9.589074368,0,0,0,47.9991423,61.05113151,18.11214613,6.041840829,9.589074368,23.41529935,0,10.21669833,11.46733495,44.31172456,13.08951281,70.24392434,0,0,16.78412356,0,0,11.60093989,41.88746366,28.97547402,0,29.53199772,48.53093655,5.022633314,0,0,101.45,12.08368166,9.589074368,0,11.81435946,43.9193674,23.1111761,0,4.899909731,48.53093655,5.316788604,23.06827484,0,6.114730855,0,0,0,0,0,0,0,63.66304692,0.391304348,30,5,6,0,1,1,2,0,2,4,3,7,8,0,1,1,3,2.0184,118.9135,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.207608311
CHEMBL432704,13.03626599,-4.004816,13.03626599,0.052435483,0.25705119,510.572,484.364,510.1573056,188,0,0.40763255,-0.468088222,0.468088222,0.40763255,0.888888889,1.472222222,2.055555556,1.679685969,1283.144324,25.96804456,19.43220563,20.24870221,17.26318868,10.84044138,12.32360463,7.600752619,9.28315486,4.967318371,6.314210483,3.135537707,4.075182338,-4.38,85580469.07,26.22870328,12.36034965,7.842641154,208.7460344,20.10730312,12.64872279,0,5.907179729,16.04497128,6.093240071,10.20382079,17.93442903,0,0,60.66367068,35.39237126,12.1082079,12.00528102,27.48059726,33.73277736,5.409283606,10.03888347,0,23.96502789,12.42658615,96.05604194,0,0,15.35567207,10.48192346,0,0,39.59153528,37.31925783,5.409283606,11.12690298,89.82462243,0,0,0,146.68,34.08723191,18.00687135,0,17.92318706,5.687386275,11.12690298,31.37526582,0,65.38576555,15.37044016,10.14614656,0,-4.004816,0,0,0,0,0,0,24.50214906,73.91933361,0.16,36,4,10,0,0,0,3,0,3,7,4,11,9,0,0,0,3,3.02227,133.8256,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.207608311
CHEMBL164518,14.11436913,-4.149882763,14.11436913,0.018367103,0.243632917,634.847,588.479,634.330125,242,0,0.244402383,-0.398728562,0.398728562,0.244402383,0.977777778,1.666666667,2.355555556,1.385217516,1474.037661,31.64984283,26.10576792,26.9222645,21.80199482,16.0053377,17.48850095,12.11228806,13.7946903,8.859480073,10.35865151,6.190078802,7.491873852,-3.51,12592358736,32.87056089,15.66431436,9.258907475,266.9527188,20.68722877,10.9373243,0,15.93047088,0,0,14.67842544,8.417796984,4.722094864,0,55.8091283,60.92719673,56.84669628,18.9011502,17.94919712,27.30524343,0,19.50589285,5.917906046,56.00701045,56.98800204,84.18426081,0,0,15.77255095,11.37477255,0,0,87.13000231,32.39633454,5.917906046,37.31310505,77.9528413,0,0,0,129.89,16.06513198,13.21233417,0,23.26532566,50.01677696,50.02363707,6.196843572,29.29585451,30.33183534,38.97924306,10.47053043,0,-4.149882763,0,0,0,0,0,0,28.22873825,75.33781118,0.470588235,45,4,10,0,2,2,2,1,3,8,3,11,13,0,2,2,5,3.5574,177.3156,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,3,2,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.207608311
CHEMBL162002,14.10229247,-4.190909551,14.10229247,0.018848402,0.241111011,651.849,605.481,651.3254542,248,0,0.244402383,-0.393029667,0.393029667,0.244402383,0.913043478,1.543478261,2.173913043,1.365762677,1481.091974,32.35694962,26.30715475,27.12365133,22.30199482,16.36347862,17.84664187,12.54451541,14.22691765,9.115989255,10.61516069,6.503351963,7.805147013,-3.38,20015498372,33.96824105,16.44553501,9.571404723,271.8239941,20.22313546,10.9373243,0,15.93047088,0,0,14.16893075,8.417796984,4.722094864,0,60.66367068,68.05692746,51.15931,18.46594363,22.70927661,21.61785716,0,19.50589285,5.917906046,68.02888288,44.71516161,90.25062788,0,0,10.03888347,10.07780132,0,0,91.80132314,27.65947158,5.917906046,43.2310111,84.01920837,0,0,0,114.87,16.06513198,22.70927661,0,41.96178906,63.84658523,24.2164158,6.196843572,17.16312037,48.53093655,32.05550586,0,0,-4.190909551,0,0,0,0,0,0,41.12887567,70.14536722,0.485714286,46,3,9,0,2,2,2,1,3,7,3,11,14,0,2,2,5,4.0493,177.626,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,3,2,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.214670165
CHEMBL436430,13.73275428,-3.974976563,13.73275428,0.044687957,0.359294647,539.658,506.394,539.2202402,202,0,0.245100319,-0.492958021,0.492958021,0.245100319,1.078947368,1.842105263,2.605263158,1.314960518,1353.377058,26.86323207,21.18848744,22.00498402,18.20834712,12.99074915,14.4739124,10.1920982,11.90607856,7.623547875,9.092903226,5.514411621,6.788332754,-3.44,398678013.1,26.17842943,10.7386373,5.532921846,222.2372721,20.27034989,11.79135266,11.74279952,15.93047088,0,0,14.99835797,8.417796984,4.722094864,0,18.19910121,66.9935638,31.61854233,18.04712185,22.74373431,33.36065667,5.409283606,9.622004595,11.65157352,49.46225404,31.14106091,53.59147246,0,5.749511833,20.09253503,5.687386275,5.749511833,0,63.25067797,32.45400877,11.32718965,36.81018948,47.36005295,0,0,0,145.89,21.97231171,18.00687135,0,35.52176707,50.39575775,23.96854623,10.9662768,17.03264387,24.26546827,4.722094864,15.87981404,0,-3.974976563,0,0,0,0,0,0,26.55876441,70.33287882,0.444444444,38,4,10,0,3,3,2,0,2,6,3,11,7,0,1,1,5,1.81247,142.7016,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.214670165
CHEMBL84870,13.48483299,-3.910928669,13.48483299,0.136092818,0.471320192,491.657,458.393,491.2242629,184,0,0.240802026,-0.341383508,0.341383508,0.240802026,0.914285714,1.485714286,2.085714286,1.567351936,1220.703842,24.83828805,20.06045175,20.87694833,16.86934183,12.09559328,13.57875652,9.176444803,10.89042516,6.785789946,8.27337693,4.656297334,5.845485036,-3,103752192.1,25.10367347,11.16,6.170650888,207.7610661,10.63357721,6.041840829,0,15.93047088,0,0,4.794537184,8.417796984,4.722094864,0,79.571681,53.64900497,19.63426922,4.895483476,13.21233417,15.93047088,0,9.622004595,5.733667477,55.62802965,7.047671983,89.98967487,0,11.12690298,10.45576234,0,0,0,38.35624009,27.78340637,0,36.81018948,83.75825537,0,11.12690298,0,92.5,16.06513198,13.21233417,0,23.26532566,6.544756406,47.93709246,0,36.21304999,54.59730362,4.722094864,5.733667477,0,-3.910928669,0,0,0,0,0,0,26.66198925,57.33227275,0.321428571,35,3,6,1,0,1,3,0,3,4,2,7,9,1,0,1,4,4.1029,139.0509,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.218244625
CHEMBL226669,13.20952577,-0.56346237,13.20952577,0.070351021,0.259695695,566.854,548.71,565.0145081,186,0,0.296669767,-0.494495879,0.494495879,0.296669767,1.111111111,1.916666667,2.583333333,1.589131133,1393.757441,25.819262,18.84268459,21.92696801,17.26125925,10.24750092,12.26104715,7.375303326,9.505792171,4.898892901,6.912055006,3.221376632,4.784964052,-3.31,138467982.9,25.77307889,11.17128037,5.73363775,224.507331,24.68750083,22.7076848,0,0,17.82901816,0,9.589074368,9.967957042,0,11.33678588,34.80281967,23.57916398,36.44172383,34.60274551,18.74308826,75.47387276,0,9.967957042,0,6.544756406,29.69095646,79.3743313,0,5.749511833,20.27034989,17.51990776,5.749511833,46.13960555,35.93978602,6.544756406,0,25.59312455,52.71953212,15.06789994,0,0,109.59,11.81435946,9.589074368,0,37.7406262,23.14549992,0,49.2361677,29.46037862,0,20.60153425,43.95683356,0,19.7561049,0,0,0,0,0,0,5.28206988,64.62849189,0.130434783,36,2,9,0,0,0,1,3,4,8,2,13,8,0,0,0,4,6.2409,141.0964,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.22184875
CHEMBL279741,13.31027599,-1.058713479,13.31027599,0.235534492,0.2150053,557.676,526.428,557.2096755,206,0,0.293478155,-0.344169504,0.344169504,0.293478155,0.925,1.575,2.275,1.68085704,1390.101388,28.90720215,22.13145659,22.94795317,19.33293756,12.74818421,13.56468079,8.95635633,10.04013329,5.926451292,7.07826963,3.865639505,4.884730383,-4.46,647512664.9,30.08663057,15.2117078,8.525899977,237.2861237,21.26715442,6.069221313,0,11.69042468,11.81435946,0,19.17814874,0,5.261891555,0,54.22645443,62.20542369,22.52602521,23.71350022,19.17814874,40.95405536,5.261891555,10.21669833,5.733667477,35.09527265,25.4539734,89.98967487,0,6.069221313,16.36724469,5.687386275,0,11.76188495,54.58371949,14.38361155,11.33111287,35.18390504,88.65373884,0,0,0,145.39,29.54662496,24.44004029,0,12.96557803,45.99165586,0,23.70946666,72.79640482,6.066367068,16.70279852,5.733667477,0,1.28978368,0,0,0,0,0,0,0,99.87688299,0.233333333,40,4,9,0,0,0,3,0,3,7,3,10,13,0,0,0,3,3.60308,153.5973,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.22184875
CHEMBL513670,13.3677527,-0.668849189,13.3677527,0.003558835,0.20710022,544.652,508.364,544.2685703,210,0,0.30579275,-0.489361521,0.489361521,0.30579275,1.075,1.8,2.475,1.540215012,1345.591508,28.70009537,23.18386283,23.18386283,19.16965419,13.28621821,13.28621821,10.05728909,10.05728909,6.636669388,6.636669388,4.660793626,4.660793626,-4.53,662095069,28.47733752,12.54978762,7.105779825,234.4925968,29.7440758,23.94152542,5.601050811,5.907179729,0,5.969305288,14.99835797,0,0,0,30.33183534,55.8091283,30.78569844,31.80460267,23.79966323,29.08687735,5.409283606,0,5.733667477,38.83492486,36.60601178,83.9233078,0,11.49902367,25.00721285,11.37477255,11.49902367,0,50.11934793,20.87069373,5.409283606,37.81602063,72.79640482,0,0,0,118.18,11.5703561,9.589074368,0,37.79820669,35.83937424,11.25083777,0,36.0891152,62.50234573,4.899909731,25.35353994,0,0,0,0,0,0,0,0,0,92.75,0.322580645,40,3,9,0,1,1,3,0,3,7,2,9,11,0,0,0,4,4.51347,155.1971,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,3,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22184875
